Volcano_ID,Volcano_Name,Volcano_Image,Volcano_Type,Country,epoch_period,Latitude,Longitude,price,quantity
205,Bangum,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Papua New Guinea,pleistocene,5.345S,149.94E,100,99
206,Banua Wuhu,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Indonesia,holocene,3.138N,125.491E,100,99
207,Baqarah  Jabal,https://volcano.si.edu/includes/images/noimage.jpg,Cone,Saudi Arabia,pleistocene,18.024N,42.092E,100,99
208,Barahona,https://volcano.si.edu/includes/images/noimage.jpg,Caldera(s),Guatemala,pleistocene,14.55N,90.78W,100,99
209,Baraniy,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Russia,pleistocene,54.25N,158.48E,100,99
210,Barcena,https://volcano.si.edu/gallery/photos/GVP-03638.jpg,Pyroclastic cone(s),Mexico,holocene,19.3N,110.82W,100,99
211,Bardarbunga,https://volcano.si.edu/gallery/photos/GVP-05174.jpg,Stratovolcano,Iceland,holocene,64.633N,17.516W,100,99
212,Barkhatnaya Sopka,https://volcano.si.edu/gallery/photos/GVP-10363.jpg,Lava dome(s),Russia,holocene,52.802N,158.24E,100,99
213,Barren Island,https://volcano.si.edu/gallery/photos/GVP-01706.jpg,Stratovolcano,India,holocene,12.278N,93.858E,100,99
214,Barrier  The,https://volcano.si.edu/gallery/photos/GVP-10042.jpg,Shield,Kenya,holocene,2.32N,36.57E,100,99
215,Baru,https://volcano.si.edu/gallery/photos/GVP-08375.jpg,Stratovolcano,Panama,holocene,8.808N,82.543W,100,99
216,Barus,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,pleistocene,3.204N,98.564E,100,99
217,Barva,https://volcano.si.edu/gallery/photos/GVP-04286.jpg,Complex,Costa Rica,holocene,10.135N,84.1W,100,99
218,Bas Dong Nai,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Vietnam,pleistocene,10.833N,107.283E,100,99
219,Bas Song Be,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Vietnam,pleistocene,11.67N,106.67E,100,99
220,Basalt Knob,https://volcano.si.edu/includes/images/noimage.jpg,Cone,United States,pleistocene,58.03N,136.33W,100,99
221,Batur,https://volcano.si.edu/gallery/photos/GVP-01169.jpg,Caldera,Indonesia,holocene,8.242S,115.375E,100,99
222,Bayo Gorbea  Cerro,https://volcano.si.edu/gallery/photos/GVP-12353.jpg,Complex,Chile,holocene,25.414S,68.588W,100,99
223,Bayuda Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-10406.jpg,Pyroclastic cone(s),Sudan,holocene,18.33N,32.75E,100,99
224,Bazman,https://volcano.si.edu/gallery/photos/GVP-10407.jpg,Stratovolcano,Iran,holocene,28.07N,60E,100,99
225,Beaufort Island,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Antarctica,pleistocene,76.98S,167.02E,100,99
226,Beethoven Peninsula,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Antarctica,pleistocene,71.55S,73.42W,100,99
227,Behm Canal-Rudyerd Bay,https://volcano.si.edu/gallery/photos/GVP-12492.jpg,Pyroclastic cone(s),United States,holocene,55.32N,131.05W,100,99
228,Bekulap,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s) ?,Indonesia,pleistocene,3.288N,98.351E,100,99
229,Belenkaya,https://volcano.si.edu/gallery/photos/GVP-11309.jpg,Stratovolcano,Russia,pleistocene,51.75N,157.27E,100,99
230,Beliling,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Indonesia,pleistocene,8.62S,119.97E,100,99
231,Belknap,https://volcano.si.edu/gallery/photos/GVP-03052.jpg,Shield(s),United States,holocene,44.285N,121.841W,100,99
232,Bely,https://volcano.si.edu/gallery/photos/GVP-12636.jpg,Shield(s),Russia,pleistocene,57.88N,160.53E,100,99
233,Berguent Volcanic Field,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),Morocco,pleistocene,33.75N,2.4W,100,99
234,Berlin,https://volcano.si.edu/gallery/photos/GVP-06218.jpg,Shield(s),Antarctica,holocene,76.05S,136W,100,99
235,Beru,https://volcano.si.edu/gallery/photos/GVP-11169.jpg,Volcanic field,Ethiopia,holocene,8.95N,39.75E,100,99
236,Berutarubesan [Berutarube],https://volcano.si.edu/gallery/photos/GVP-10810.jpg,Stratovolcano,Japan,holocene,44.462N,146.932E,100,99
237,Besar,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano?,Indonesia,pleistocene,4.437S,103.671E,100,99
238,Bezymianny,https://volcano.si.edu/gallery/photos/GVP-02445.jpg,Stratovolcano,Russia,holocene,55.972N,160.595E,100,99
239,Bibinoi,https://volcano.si.edu/gallery/photos/GVP-11701.jpg,Stratovolcano(es),Indonesia,holocene,0.761S,127.725E,100,99
240,Big Bunchgrass,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone,United States,pleistocene,42.703N,122.194W,100,99
241,Big Cave,https://volcano.si.edu/gallery/photos/GVP-06612.jpg,Shield,United States,pleistocene,40.955N,121.365W,100,99
242,Big Pine Volcanic Field,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),United States,pleistocene,37.05N,118.25W,100,99
243,Bijar Volcanic Field,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),Iran,pleistocene,35.583N,47.8E,100,99
244,Bilate River Field,https://volcano.si.edu/gallery/photos/GVP-11545.jpg,Maar(s),Ethiopia,holocene,7.07N,38.1E,100,99
245,Biliran,https://volcano.si.edu/gallery/photos/GVP-12299.jpg,Compound,Philippines,holocene,11.523N,124.535E,100,99
246,Billy Mitchell,https://volcano.si.edu/gallery/photos/GVP-00498.jpg,Pyroclastic shield,Papua New Guinea,holocene,6.092S,155.225E,100,99
247,Bir Borhut,https://volcano.si.edu/gallery/photos/GVP-12587.jpg,Volcanic field,Yemen,holocene,15.515N,50.935E,100,99
248,Birao,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Japan,pleistocene,43.498N,144.408E,100,99
249,Birk  Harrat al,https://volcano.si.edu/gallery/photos/GVP-12257.jpg,Volcanic field,Saudi Arabia,holocene,18.37N,41.63E,100,99
250,Bishamondake,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,35.936N,136.795E,100,99
251,Bishoftu Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-11166.jpg,Fissure vent(s),Ethiopia,holocene,8.78N,38.98E,100,99
252,Biu Plateau,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Nigeria,pleistocene,10.75N,12.088E,100,99
253,Biwau Hills,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),Papua New Guinea,pleistocene,7.32S,143.28E,100,99
254,Black Butte,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,United States,pleistocene,44.4N,121.63W,100,99
255,Black Butte,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone,United States,pleistocene,40.45N,122W,100,99
256,Black Butte Crater Lava Field,https://volcano.si.edu/gallery/photos/GVP-10292.jpg,Shield,United States,holocene,43.183N,114.352W,100,99
257,Black Crater,https://volcano.si.edu/includes/images/noimage.jpg,Shield(s),United States,pleistocene,44.266N,121.749W,100,99
258,Black Island,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),Antarctica,pleistocene,78.22S,166.33E,100,99
259,Black Peak,https://volcano.si.edu/gallery/photos/GVP-08556.jpg,Stratovolcano,United States,holocene,56.552N,158.785W,100,99
260,Black Rock Desert,https://volcano.si.edu/gallery/photos/GVP-04592.jpg,Volcanic field,United States,holocene,38.97N,112.5W,100,99
261,Blackfoot Lava Field,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),United States,pleistocene,42.85N,111.75W,100,99
262,Blacks Mountain,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,40.775N,121.191W,100,99
263,Blafell,https://volcano.si.edu/includes/images/noimage.jpg,Tuya,Iceland,pleistocene,64.492N,19.87W,100,99
264,Blafjall,https://volcano.si.edu/includes/images/noimage.jpg,Tuya,Iceland,pleistocene,65.43N,16.85W,100,99
265,Blanca  Laguna,https://volcano.si.edu/gallery/photos/GVP-12159.jpg,Volcanic field,Argentina,holocene,39.02S,70.37W,100,99
266,Blancas  Lomas,https://volcano.si.edu/gallery/photos/GVP-11456.jpg,Stratovolcano,Chile,holocene,36.286S,71.009W,100,99
267,Blanco  Cerro,https://volcano.si.edu/gallery/photos/GVP-10786.jpg,Caldera,Argentina,holocene,26.789S,67.765W,100,99
268,Blit,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Philippines,pleistocene,6.958N,124.23E,100,99
269,Bliznets,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Russia,pleistocene,56.97N,159.78E,100,99
270,Bliznetsy,https://volcano.si.edu/gallery/photos/GVP-11774.jpg,Lava cone,Russia,holocene,57.35N,161.37E,100,99
271,Blue Lake Crater,https://volcano.si.edu/gallery/photos/GVP-08180.jpg,Maar,United States,holocene,44.411N,121.774W,100,99
272,Blue Mountain,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),United States,pleistocene,57.72N,156.847W,100,99
273,Blup Blup,https://volcano.si.edu/gallery/photos/GVP-11108.jpg,Stratovolcano,Papua New Guinea,holocene,3.507S,144.605E,100,99
274,Bobrof,https://volcano.si.edu/gallery/photos/GVP-08560.jpg,Stratovolcano,United States,holocene,51.91N,177.438W,100,99
275,Bogachensky,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,55.13N,160.9E,100,99
276,Bogoria,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Kenya,pleistocene,0.25N,36.08E,100,99
277,Bogoslof,https://volcano.si.edu/gallery/photos/GVP-05383.jpg,Submarine,United States,holocene,53.93N,168.03W,100,99
278,Boisa,https://volcano.si.edu/gallery/photos/GVP-00437.jpg,Stratovolcano,Papua New Guinea,holocene,3.994S,144.963E,100,99
279,Bokeo Volcanic Plateau,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),Cambodia,pleistocene,13.75N,107.092E,100,99
280,Bola,https://volcano.si.edu/gallery/photos/GVP-10765.jpg,Stratovolcano,Papua New Guinea,holocene,5.141S,150.038E,100,99
281,Bolaven Plateau,https://volcano.si.edu/includes/images/noimage.jpg,Fissure vent(s),Laos,pleistocene,15.142N,106.45E,100,99
282,Bolshaya Ipelka,https://volcano.si.edu/gallery/photos/GVP-11315.jpg,Shield,Russia,pleistocene,52.63N,156.97E,100,99
283,Bolshaya Romanovka,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,55.73N,158.77E,100,99
284,Bolshoi Payalpan,https://volcano.si.edu/gallery/photos/GVP-12618.jpg,Shield(s),Russia,pleistocene,55.88N,157.78E,100,99
285,Bolshoi Semiachik,https://volcano.si.edu/gallery/photos/GVP-10356.jpg,Stratovolcano(es),Russia,holocene,54.32N,160.02E,100,99
286,Bolshoi-Kekuknaysky,https://volcano.si.edu/gallery/photos/GVP-11776.jpg,Shield(s),Russia,holocene,56.483N,157.917E,100,99
287,Bolshoy Chekchebonay,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,56.92N,159.42E,100,99
288,Bolshoy Ketepana,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,57.05N,158.37E,100,99
289,Bolshoy Kozyrevsky,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,55.6N,158.52E,100,99
290,Bongabti,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,55.83N,158.32E,100,99
291,Boomerang Seamount,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,France,holocene,37.721S,77.825E,100,99
292,Bora Ale,https://volcano.si.edu/gallery/photos/GVP-09914.jpg,Stratovolcano,Ethiopia,holocene,13.725N,40.6E,100,99
293,Bora-Bericcio,https://volcano.si.edu/gallery/photos/GVP-00145.jpg,Pyroclastic cone(s),Ethiopia,holocene,8.221N,39.05E,100,99
294,Borawli,https://volcano.si.edu/gallery/photos/GVP-09902.jpg,Stratovolcano,Ethiopia,holocene,13.304N,40.987E,100,99
295,Borawli,https://volcano.si.edu/gallery/photos/GVP-11174.jpg,Lava dome(s),Ethiopia,pleistocene,11.63N,41.45E,100,99
296,Boring Lava,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,United States,pleistocene,45.3N,122.5W,100,99
297,Bosavi,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Papua New Guinea,pleistocene,6.58S,142.82E,100,99
298,Boset-Bericha,https://volcano.si.edu/gallery/photos/GVP-11167.jpg,Stratovolcano(es),Ethiopia,holocene,8.558N,39.475E,100,99
299,Bouillante Chain,https://volcano.si.edu/includes/images/noimage.jpg,Maar(s),France,pleistocene,16.12N,61.75W,100,99
300,Bouvet,https://volcano.si.edu/gallery/photos/GVP-11073.jpg,Shield,Norway,holocene,54.408S,3.351E,100,99
301,Bowie Seamount,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Canada,pleistocene,53.3N,135.65W,100,99
302,Brabant Island,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Antarctica,pleistocene,64.28S,62.33W,100,99
303,Brava,https://volcano.si.edu/gallery/photos/GVP-12552.jpg,Stratovolcano,Cape Verde,holocene,14.85N,24.72W,100,99
304,Bravo  Cerro,https://volcano.si.edu/gallery/photos/GVP-10084.jpg,Stratovolcano,Colombia,holocene,5.091N,75.293W,100,99
305,Brennisteinsfjoll,https://volcano.si.edu/gallery/photos/GVP-07588.jpg,Crater rows,Iceland,holocene,63.933N,21.783W,100,99
306,Bridge River Cones,https://volcano.si.edu/gallery/photos/GVP-12648.jpg,Volcanic field,Canada,holocene,50.8N,123.4W,100,99
307,Bridgeman Island,https://volcano.si.edu/gallery/photos/GVP-06188.jpg,Stratovolcano,Antarctica,holocene,62.063S,56.713W,100,99
308,Bristol Island,https://volcano.si.edu/gallery/photos/GVP-10998.jpg,Stratovolcano,United Kingdom,holocene,59.017S,26.533W,100,99
309,Broken Top,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,United States,pleistocene,44.08N,121.7W,100,99
310,Brontona Island,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Russia,pleistocene,46.721N,150.733E,100,99
311,Brothers,https://volcano.si.edu/gallery/photos/GVP-11869.jpg,Submarine,New Zealand,holocene,34.875S,179.075E,100,99
312,Brown Mountain,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,42.365N,122.27W,100,99
313,Bruntal Volcanic Field,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Czech Republic,pleistocene,49.88N,17.475E,100,99
314,Brushy Butte,https://volcano.si.edu/gallery/photos/GVP-06604.jpg,Shield,United States,pleistocene,41.178N,121.445W,100,99
315,Buckle Island,https://volcano.si.edu/gallery/photos/GVP-12669.jpg,Stratovolcano,Antarctica,holocene,66.78S,163.25E,100,99
316,Buduli,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,56.4N,158.7E,100,99
317,Buena Vista  Cerro,https://volcano.si.edu/gallery/photos/GVP-10775.jpg,Stratovolcano,El Salvador,pleistocene,13.25N,88.15W,100,99
318,Buffalo Valley,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,United States,pleistocene,40.35N,117.3W,100,99
319,Bufumbira,https://volcano.si.edu/gallery/photos/GVP-11190.jpg,Pyroclastic cone(s),Uganda,holocene,1.304S,29.683E,100,99
320,Buldir,https://volcano.si.edu/gallery/photos/GVP-09574.jpg,Stratovolcano,United States,holocene,52.35N,175.911E,100,99
321,Bulusan,https://volcano.si.edu/gallery/photos/GVP-01758.jpg,Stratovolcano(es),Philippines,holocene,12.769N,124.056E,100,99
322,Bundaberg-Boyne Province,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),Australia,pleistocene,25.58S,151.87E,100,99
323,Bunyaruguru,https://volcano.si.edu/gallery/photos/GVP-11494.jpg,Maar(s),Uganda,holocene,0.2S,30.08E,100,99
324,Burfell,https://volcano.si.edu/includes/images/noimage.jpg,Tuya,Iceland,pleistocene,65.55N,16.65W,100,99
325,Buriram,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Thailand,pleistocene,15N,103E,100,99
326,Burko,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Tanzania,pleistocene,3.3S,36.22E,100,99
327,Burney Mountain,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),United States,pleistocene,40.806N,121.628W,100,99
328,Burney  Monte,https://volcano.si.edu/gallery/photos/GVP-11065.jpg,Stratovolcano,Chile,holocene,52.33S,73.4W,100,99
329,Bursey,https://volcano.si.edu/includes/images/noimage.jpg,Shield(s),Antarctica,pleistocene,76S,132.67W,100,99
330,Butajiri-Silti Field,https://volcano.si.edu/gallery/photos/GVP-00146.jpg,Fissure vent(s),Ethiopia,holocene,8.05N,38.35E,100,99
331,Buyan-Bratan,https://volcano.si.edu/gallery/photos/GVP-08993.jpg,Caldera,Indonesia,holocene,8.283S,115.133E,100,99
332,Buzzard Creek,https://volcano.si.edu/gallery/photos/GVP-11116.jpg,Tuff ring(s),United States,holocene,64.062N,148.433W,100,99
333,Cabalían,https://volcano.si.edu/gallery/photos/GVP-12297.jpg,Stratovolcano,Philippines,holocene,10.285N,125.218E,100,99
334,Caburgua-Huelemolle,https://volcano.si.edu/gallery/photos/GVP-11253.jpg,Pyroclastic cone(s),Chile,holocene,39.25S,71.75W,100,99
335,Cacahuatique  Cerro,https://volcano.si.edu/gallery/photos/GVP-07212.jpg,Stratovolcano,El Salvador,pleistocene,13.75N,88.2W,100,99
336,Cagua,https://volcano.si.edu/gallery/photos/GVP-11942.jpg,Stratovolcano,Philippines,holocene,18.222N,122.123E,100,99
337,Caichinque,https://volcano.si.edu/gallery/photos/GVP-11129.jpg,Stratovolcano(es),Chile,holocene,23.949S,67.74W,100,99
338,Cakrabuana,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,pleistocene,7.03S,108.13E,100,99
339,Calabozos,https://volcano.si.edu/gallery/photos/GVP-04842.jpg,Caldera,Chile,holocene,35.558S,70.496W,100,99
340,Calanterique  Cerro,https://volcano.si.edu/includes/images/noimage.jpg,Lava cone,Honduras,pleistocene,14.6N,87.87W,100,99
341,Calatrava Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-11854.jpg,Pyroclastic cone(s),Spain,holocene,38.87N,4.02W,100,99
342,Calbuco,https://volcano.si.edu/gallery/photos/GVP-04923.jpg,Stratovolcano,Chile,holocene,41.33S,72.618W,100,99
343,Callaqui,https://volcano.si.edu/gallery/photos/GVP-06946.jpg,Stratovolcano,Chile,holocene,37.92S,71.45W,100,99
344,Calpi,https://volcano.si.edu/includes/images/noimage.jpg,Tuff cone(s),Ecuador,pleistocene,1.634S,78.728W,100,99
345,Camargo Volcanic Field,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),Mexico,pleistocene,27.75N,104.42W,100,99
346,Cameroon,https://volcano.si.edu/gallery/photos/GVP-08685.jpg,Stratovolcano,Cameroon,holocene,4.203N,9.17E,100,99
347,Camiguin,https://volcano.si.edu/gallery/photos/GVP-11715.jpg,Stratovolcano(es),Philippines,holocene,9.203N,124.673E,100,99
348,Camiguin de Babuyanes,https://volcano.si.edu/gallery/photos/GVP-12447.jpg,Stratovolcano,Philippines,holocene,18.83N,121.86E,100,99
349,Campi Flegrei,https://volcano.si.edu/gallery/photos/GVP-01511.jpg,Caldera,Italy,holocene,40.827N,14.139E,100,99
350,Campi Flegrei del Mar di Sicilia,https://volcano.si.edu/gallery/photos/GVP-00099.jpg,Submarine,Italy,holocene,37.1N,12.7E,100,99
351,Cancajanag,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),Philippines,pleistocene,11.07N,124.78E,100,99
352,Candlemas Island,https://volcano.si.edu/gallery/photos/GVP-11092.jpg,Stratovolcano,United Kingdom,holocene,57.08S,26.67W,100,99
353,Canlancang,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Indonesia,pleistocene,6.958S,107.95E,100,99
354,Cantaro  Volcan el,https://volcano.si.edu/gallery/photos/GVP-08586.jpg,Stratovolcano,Mexico,pleistocene,19.72N,103.63W,100,99
355,Capital,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,62.43N,144.12W,100,99
356,Cappy Mountain,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,United States,pleistocene,43.31N,121.979W,100,99
357,Capur,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Chile,pleistocene,24.02S,67.85W,100,99
358,Cap-Vert,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Senegal,pleistocene,14.77N,17.4W,100,99
359,Caquena,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),Chile,pleistocene,18.07S,69.22W,100,99
360,Caraïbes  Monts,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,France,pleistocene,15.97N,61.68W,100,99
361,Carbets  Pitons de,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,France,pleistocene,14.7N,61.12W,100,99
362,Caribou,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,United States,pleistocene,40.6N,121.15W,100,99
363,Carihuairazo,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Ecuador,pleistocene,1.404S,78.75W,100,99
364,Cariliao,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Philippines,pleistocene,14.13N,120.75E,100,99
365,Cariquima  Cerro,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Chile,pleistocene,19.55S,68.68W,100,99
366,Carlisle,https://volcano.si.edu/gallery/photos/GVP-09364.jpg,Stratovolcano,United States,holocene,52.894N,170.054W,100,99
367,Carran-Los Venados,https://volcano.si.edu/gallery/photos/GVP-04916.jpg,Pyroclastic cone(s),Chile,holocene,40.35S,72.07W,100,99
